station_name,badge_number,exception_date,exception_start_time,hours,exception_group,exception_source
4 District B Platoon,97004,20241224,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241224,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98022,20241224,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241224,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96893,20241224,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98168,20241225,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98017,20241225,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241225,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20241225,17:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241225,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241225,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20241225,7:00,4,Stat Holiday,Voluntary Time Off
4 District C Platoon,98022,20241225,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241225,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96893,20241225,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241226,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98419,20241226,11:00,7,Stat Holiday,Voluntary Time Off
4 District C Platoon,98017,20241226,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98003,20241226,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98302,20241226,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98204,20241226,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98037,20241226,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98591,20241226,6:00,2,Accrued,Voluntary Time Off
4 District D Platoon,98591,20241226,8:00,10,Stat Holiday,Voluntary Time Off
4 District D Platoon,98528,20241226,6:00,6,Stat Holiday,Voluntary Time Off
4 District C Platoon,98022,20241226,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241226,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241227,6:00,12,Sick,Sick
4 District D Platoon,98419,20241227,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98017,20241227,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98003,20241227,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98302,20241227,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98204,20241227,7:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98037,20241227,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98591,20241227,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98022,20241227,18:00,8,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241227,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241228,18:00,12,Sick,Sick
4 District D Platoon,98419,20241228,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20241228,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98587,20241228,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98302,20241228,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98204,20241228,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98256,20241228,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98591,20241228,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98419,20241229,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97994,20241229,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98003,20241229,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98587,20241229,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98302,20241229,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98204,20241229,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98256,20241229,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98591,20241229,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,96757,20241230,5:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98650,20241230,15:00,3,Vacation,Voluntary Time Off
4 District A Platoon,97994,20241230,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98587,20241230,18:00,8,Vacation,Voluntary Time Off
4 District B Platoon,96247,20241230,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20241230,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98418,20241230,7:00,12,Sick,Sick
4 District B Platoon,97004,20241230,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241230,6:00,12,Sick,Sick
4 District B Platoon,96757,20241231,5:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97994,20241231,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241231,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20241231,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98418,20241231,6:00,12,Sick,Sick
4 District B Platoon,97004,20241231,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241231,6:00,12,Sick,Sick
4 District D Platoon,98302,20241213,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98321,20241213,19:00,12,Sick,Sick
4 District B Platoon,96893,20241214,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241214,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98650,20241214,6:00,6,Accrued,Voluntary Time Off
4 District B Platoon,98650,20241214,12:00,6,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241214,6:00,12,Sick,Sick
4 District B Platoon,98350,20241214,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96893,20241215,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241215,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98650,20241215,6:00,4,Vacation,Voluntary Time Off
4 District B Platoon,98650,20241215,10:00,8,Vacation,Voluntary Time Off
4 District B Platoon,96517,20241215,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241215,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96757,20241216,17:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98521,20241216,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241216,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241216,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96893,20241217,19:00,3,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241217,17:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98650,20241217,0:00,3,Vacation,Voluntary Time Off
4 District C Platoon,98521,20241217,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241217,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241217,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241218,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241218,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98017,20241218,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98521,20241218,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98321,20241218,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98591,20241218,6:00,8,Stat Holiday,Voluntary Time Off
4 District D Platoon,98558,20241219,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241219,18:00,11,Accrued,Voluntary Time Off
4 District C Platoon,98017,20241219,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98521,20241219,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98366,20241219,19:00,12,Sick,Sick
4 District D Platoon,98204,20241219,7:00,12,Sick,Sick
4 District D Platoon,98321,20241219,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241220,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98419,20241220,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98587,20241220,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98302,20241220,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98256,20241220,19:00,12,Sick,Sick
4 District D Platoon,98204,20241220,19:00,12,Sick,Sick
4 District D Platoon,98321,20241220,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241221,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98419,20241221,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98587,20241221,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98302,20241221,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98321,20241221,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98528,20241221,1:00,6,Stat Holiday,Voluntary Time Off
4 District B Platoon,98650,20241222,6:00,1,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241222,14:00,3,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241222,5:00,1.5,Vacation,Voluntary Time Off
4 District A Platoon,98534,20241222,2:00,4,Vacation,Voluntary Time Off
4 District B Platoon,96247,20241222,6:00,12,Sick,Sick
4 District A Platoon,98587,20241222,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98350,20241222,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97004,20241222,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241222,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241223,14:00,3,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241223,5:00,1.5,Vacation,Voluntary Time Off
4 District A Platoon,98534,20241223,2:00,4,Vacation,Voluntary Time Off
4 District A Platoon,98587,20241223,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241223,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98418,20241223,13:00,6,Sick,Sick
4 District B Platoon,97004,20241223,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97289,20241223,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98017,20241224,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98256,20241129,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98168,20241130,18:00,1,Stat Holiday,Voluntary Time Off
4 District B Platoon,96757,20241130,17:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98521,20241130,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241130,22:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,98377,20241130,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96893,20241201,19:00,4,Stat Holiday,Voluntary Time Off
4 District C Platoon,98168,20241201,17:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,98037,20241201,14:00,4,Stat Holiday,Voluntary Time Off
4 District B Platoon,98426,20241201,18:00,6,Accrued,Voluntary Time Off
4 District B Platoon,98426,20241201,0:00,6,Stat Holiday,Voluntary Time Off
4 District B Platoon,96757,20241201,17:00,8,Stat Holiday,Voluntary Time Off
4 District B Platoon,96757,20241201,1:00,4,Accrued,Voluntary Time Off
4 District B Platoon,98650,20241201,0:00,6,Stat Holiday,Voluntary Time Off
4 District B Platoon,98418,20241201,19:00,12,Sick,Sick
4 District C Platoon,98377,20241201,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98547,20241202,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98037,20241202,19:00,12,Sick,Sick
4 District D Platoon,98419,20241202,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98366,20241202,6:00,1,Accrued,Voluntary Time Off
4 District D Platoon,98591,20241202,6:00,4,Stat Holiday,Voluntary Time Off
4 District D Platoon,98591,20241202,10:00,8,Vacation,Voluntary Time Off
4 District C Platoon,98377,20241202,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98547,20241203,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98521,20241203,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98591,20241203,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20241203,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98256,20241204,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98587,20241204,6:00,2,Accrued,Voluntary Time Off
4 District A Platoon,98587,20241204,8:00,10,Stat Holiday,Voluntary Time Off
4 District D Platoon,98302,20241204,12:30,4,Training,Scheduled Hours Exceptions
4 District D Platoon,98204,20241204,19:00,11,Stat Holiday,Voluntary Time Off
4 District D Platoon,98591,20241204,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98558,20241205,5:00,1,Accrued,Voluntary Time Off
4 District A Platoon,97994,20241205,7:30,3.75,Training,Scheduled Hours Exceptions
4 District D Platoon,98419,20241205,1:00,5,Stat Holiday,Voluntary Time Off
4 District A Platoon,98534,20241205,6:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98587,20241205,6:00,8,Stat Holiday,Voluntary Time Off
4 District D Platoon,98256,20241205,19:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98591,20241205,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241206,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98534,20241206,18:00,4,Accrued,Voluntary Time Off
4 District A Platoon,98534,20241206,22:00,8,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241206,6:00,12,Sick,Sick
4 District A Platoon,98587,20241206,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241206,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98426,20241206,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96893,20241207,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96757,20241207,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98534,20241207,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241207,6:00,12,Sick,Sick
4 District A Platoon,98587,20241207,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241207,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98426,20241207,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98547,20241208,6:00,8,Stat Holiday,Voluntary Time Off
4 District C Platoon,98547,20241208,14:00,4,Accrued,Voluntary Time Off
4 District B Platoon,96757,20241208,17:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98037,20241208,6:00,12,Sick,Sick
4 District B Platoon,97004,20241208,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98017,20241208,6:00,12,Sick,Sick
4 District B Platoon,96247,20241208,18:00,12,Sick,Sick
4 District B Platoon,98350,20241208,22:00,2,Stat Holiday,Voluntary Time Off
4 District B Platoon,98426,20241208,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20241208,6:00,8,Accrued,Voluntary Time Off
4 District C Platoon,98377,20241208,14:00,4,Stat Holiday,Voluntary Time Off
4 District C Platoon,98168,20241209,18:00,1,Stat Holiday,Voluntary Time Off
4 District B Platoon,96757,20241209,17:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97004,20241209,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98650,20241209,0:00,6,Vacation,Voluntary Time Off
4 District B Platoon,96247,20241209,18:00,12,Sick,Sick
4 District B Platoon,98426,20241209,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98321,20241210,7:00,12,Sick,Sick
4 District B Platoon,96757,20241211,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,98521,20241211,0:00,6,Vacation,Voluntary Time Off
4 District D Platoon,98302,20241211,6:00,12,Sick,Sick
4 District D Platoon,98558,20241212,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,96757,20241212,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98419,20241212,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98302,20241212,18:00,12,Sick,Sick
4 District D Platoon,98558,20241213,5:00,1,Stat Holiday,Voluntary Time Off
4 District D Platoon,98558,20241213,2:00,3,Accrued,Voluntary Time Off
4 District D Platoon,98419,20241213,18:00,12,Sick,Sick
4 District C Platoon,98366,20241115,7:00,12,Sick,Sick
4 District C Platoon,98566,20241116,18:00,5,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241116,23:00,7,Accrued,Voluntary Time Off
4 District C Platoon,98377,20241116,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98037,20241117,3:00,3,Stat Holiday,Voluntary Time Off
4 District C Platoon,98566,20241117,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98377,20241117,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20241118,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98256,20241118,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96893,20241119,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,98387,20241119,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98419,20241119,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98256,20241119,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97004,20241120,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98256,20241120,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97004,20241121,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96247,20241121,6:00,3,Vacation,Voluntary Time Off
4 District B Platoon,98350,20241121,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98256,20241121,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97004,20241122,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98650,20241122,23:00,6,Stat Holiday,Voluntary Time Off
4 District D Platoon,98256,20241122,8:00,8,Training,Scheduled Hours Exceptions
